movie,query,clean_query,url,ipc,icr,similarity,trueLabel,opredict,ipredict
Diary of a Wimpy Kid: The Long Haul,the long haul full movie,long haul,http://www.imdb.com/title/tt6003368/,1,1.0,0.35983867362202737,y,y,y
Diary of a Wimpy Kid: The Long Haul,the long haul movie,long haul,"https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid%3A_The_Long_Haul_%28film%29,http://www.imdb.com/title/tt6003368/",2,0.7230769230769231,0.2483159346967027,y,y,y
Diary of a Wimpy Kid: The Long Haul,the wimpy kid movie,wimpy kid,http://www.imdb.com/title/tt6003368/,1,0.6527777777777778,0.24354112674928513,n,y,y
Diary of a Wimpy Kid: The Long Haul,the wimpy kid movie diary,wimpy kid diary,http://www.imdb.com/title/tt6003368/,1,1.0,0.35983867362202737,n,y,y
Diary of a Wimpy Kid: The Long Haul,wimpy kid,wimpy kid,http://www.imdb.com/title/tt6003368/,1,0.17028985507246375,0.16491873178025837,n,y,y
Diary of a Wimpy Kid: The Long Haul,wimpy kid movie,wimpy kid,http://www.imdb.com/title/tt6003368/,1,0.4845360824742268,0.27885057407406527,n,y,y
Diary of a Wimpy Kid: The Long Haul,wimpy kid movies,wimpy kid,http://www.imdb.com/title/tt6003368/,1,1.0,0.35983867362202737,n,y,y
Diary of a Wimpy Kid: The Long Haul,diary of a wimpy kid the long haul book,diary a wimpy kid long haul,https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid:_The_Long_Haul,1,0.10294117647058824,0.08682078164653766,n,y,n
Diary of a Wimpy Kid: The Long Haul,diary of a wimpy kid the long haul summary,diary a wimpy kid long haul,https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid:_The_Long_Haul,1,1.0,0.11010113460408365,n,y,y
Diary of a Wimpy Kid: The Long Haul,the long haul book,long haul,https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid:_The_Long_Haul,1,1.0,0.11010113460408365,n,y,y
Diary of a Wimpy Kid: The Long Haul,wimpy kid long haul,wimpy kid long haul,"https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid%3A_The_Long_Haul_%28film%29,https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid:_The_Long_Haul",2,0.28,0.12344716518773086,y,y,y
Diary of a Wimpy Kid: The Long Haul,diary of a wimpy kid movie the long haul,diary a wimpy kid long haul,https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid%3A_The_Long_Haul_%28film%29,1,1.0,0.13679319577137808,n,y,y
Diary of a Wimpy Kid: The Long Haul,diary of a wimpy kid the long haul 2017 movie,diary a wimpy kid long haul 2017,https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid%3A_The_Long_Haul_%28film%29,1,1.0,0.13679319577137808,y,y,y
Diary of a Wimpy Kid: The Long Haul,diary of a wimpy kid the long haul pdf,diary a wimpy kid long haul,https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid%3A_The_Long_Haul_%28film%29,1,1.0,0.13679319577137808,n,y,y
Diary of a Wimpy Kid: The Long Haul,diary of wimpy kid the long haul,diary wimpy kid long haul,https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid%3A_The_Long_Haul_%28film%29,1,1.0,0.13679319577137808,n,y,y
Diary of a Wimpy Kid: The Long Haul,long haul,long haul,https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid%3A_The_Long_Haul_%28film%29,1,0.4186046511627907,0.18976098932570148,n,y,y
Diary of a Wimpy Kid: The Long Haul,long haul diary of a wimpy kid,long haul diary a wimpy kid,https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid%3A_The_Long_Haul_%28film%29,1,1.0,0.13679319577137808,n,y,y
Doctor Strange,cast of dr strange,dr strange,http://www.imdb.com/title/tt1211837/,1,1.0,0.34535209816587903,y,y,y
Doctor Strange,docter strange,docter strange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",3,0.26666666666666666,0.14796533949846025,n,y,y
Doctor Strange,doctor stange,doctor stange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/",2,0.3333333333333333,0.22065840368371475,y,y,y
Doctor Strange,doctor str,doctor str,http://www.imdb.com/title/tt1211837/,1,1.0,0.34535209816587903,n,y,y
Doctor Strange,doctor strage,doctor strage,http://www.imdb.com/title/tt1211837/,1,1.0,0.34535209816587903,y,y,y
Doctor Strange,doctor strang,doctor strang,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/",2,0.3333333333333333,0.22065840368371475,y,y,y
Doctor Strange,doctor strange,doctor strange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(film),https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",4,0.15915119363395225,0.13320299291012866,n,y,y
Doctor Strange,doctor strange 2,doctor strange 2,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",3,0.29850746268656714,0.1954049435271555,n,y,y
Doctor Strange,doctor strange 2 release date,doctor strange 2,http://www.imdb.com/title/tt1211837/,1,1.0,0.34535209816587903,n,y,y
Doctor Strange,doctor strange 2016,doctor strange 2016,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",3,0.2702702702702703,0.17400116985586228,y,y,y
Doctor Strange,doctor strange 2016 full movie,doctor strange 2016,http://www.imdb.com/title/tt1211837/,1,1.0,0.34535209816587903,y,y,y
Doctor Strange,doctor strange cast,doctor strange,"http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(film),https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",3,0.4958677685950413,0.21100939118279607,n,y,y
Doctor Strange,doctor strange film,doctor strange,"http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(film),https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",3,0.4225352112676056,0.18570450559759266,n,y,y
Doctor Strange,doctor strange full movie,doctor strange,http://www.imdb.com/title/tt1211837/,1,0.6619718309859155,0.17549931278912673,n,y,y
Doctor Strange,doctor strange imdb,doctor strange,"http://www.imdb.com/title/tt1211837/trivia,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange",3,0.6573426573426573,0.2194981204370086,n,y,y
Doctor Strange,doctor strange movie,doctor strange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(film),https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",4,0.2307692307692308,0.14073820983404928,n,y,y
Doctor Strange,doctor strange review,doctor strange,http://www.imdb.com/title/tt1211837/,1,0.9591836734693876,0.2638342566092951,n,y,y
Doctor Strange,doctor stranger,doctor stranger,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/",2,0.3333333333333333,0.22065840368371475,y,y,y
Doctor Strange,doktor strange,doktor strange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/",2,0.3333333333333333,0.22065840368371475,y,y,y
Doctor Strange,dr srange,dr srange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/",2,0.3333333333333333,0.22065840368371475,y,y,y
Doctor Strange,dr stange,dr stange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",3,0.2702702702702703,0.17400116985586228,y,y,y
Doctor Strange,dr starnge,dr starnge,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",3,0.29850746268656714,0.1954049435271555,y,y,y
Doctor Strange,dr strang,dr strang,"http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.5607476635514018,0.24512506068995804,y,y,y
Doctor Strange,dr strange,dr strange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(film),https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",4,0.2097902097902098,0.13499956186913536,y,y,y
Doctor Strange,dr strange 2016,dr strange 2016,"http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.5607476635514018,0.24512506068995804,y,y,y
Doctor Strange,dr strange actor,dr strange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",3,0.2702702702702703,0.17400116985586228,y,y,y
Doctor Strange,dr strange cast,dr strange,"http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.5607476635514018,0.24512506068995804,y,y,y
Doctor Strange,dr strange full movie,dr strange,"http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.4580152671755725,0.1652988829307635,y,y,y
Doctor Strange,dr strange imdb,dr strange,http://www.imdb.com/title/tt1211837/,1,1.0,0.34535209816587903,y,y,y
Doctor Strange,dr strange movie,dr strange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(film),https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",4,0.2247191011235955,0.15668220905940736,y,y,y
Doctor Strange,dr strange trailer,dr strange,http://www.imdb.com/title/tt1211837/,1,1.0,0.34535209816587903,y,y,y
Doctor Strange,dr strange tv show,dr strange show,http://www.imdb.com/title/tt1211837/,1,0.8703703703703703,0.2988491512887174,y,y,y
Doctor Strange,dr stranger,dr stranger,http://www.imdb.com/title/tt1211837/,1,1.0,0.34535209816587903,y,y,y
Doctor Strange,dr who movie,dr,http://www.imdb.com/title/tt1211837/,1,0.8867924528301887,0.3889536379592806,n,y,y
Doctor Strange,dr. stange,dr. stange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/",2,0.3333333333333333,0.22065840368371475,y,y,y
Doctor Strange,dr. stephen strange,dr. stephen strange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/",2,0.3071895424836601,0.18738066431546282,y,y,y
Doctor Strange,dr. strange,dr. strange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(film),https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",4,0.22058823529411764,0.1378934920833221,y,y,y
Doctor Strange,dr. strange movie,dr. strange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(film),https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",4,0.2307692307692308,0.14073820983404928,y,y,y
Doctor Strange,dr.strange,dr.strange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",3,0.2564102564102564,0.16336597300048158,y,y,y
Doctor Strange,drstrange,drstrange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/",2,0.3333333333333333,0.22065840368371475,y,y,y
Doctor Strange,film doctor strange,doctor strange,http://www.imdb.com/title/tt1211837/,1,1.0,0.34535209816587903,n,y,y
Doctor Strange,film dr strange,dr strange,"http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.5607476635514018,0.24512506068995804,y,y,y
Doctor Strange,imdb doctor strange,doctor strange,http://www.imdb.com/title/tt1211837/,1,0.6911764705882353,0.2275709735039308,n,y,y
Doctor Strange,imdb dr strange,dr strange,http://www.imdb.com/title/tt1211837/,1,0.5949367088607594,0.26181735272489476,y,y,y
Doctor Strange,marvel dr strange,dr strange,"https://en.wikipedia.org/wiki/Doctor_Strange,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",3,0.29850746268656714,0.1954049435271555,y,y,y
Doctor Strange,movie doctor strange,doctor strange,"http://www.imdb.com/title/tt1211837/trivia,http://www.imdb.com/title/tt1211837/,https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",4,0.2643171806167401,0.16180778238748744,n,y,y
Doctor Strange,who played doctor strange,doctor strange,http://www.imdb.com/title/tt1211837/,1,1.0,0.34535209816587903,n,y,y
Doctor Strange,avengers doctor strange,doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,benedict cumberbatch doctor strange,benedict cumberbatch doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
Doctor Strange,cast doctor strange,doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
Doctor Strange,doc strange,doc strange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.3896103896103896,0.12043136620779375,y,y,y
Doctor Strange,docotr strange,docotr strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,docteur strange,docteur strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,doctor srange,doctor srange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.3428571428571429,0.11688419375252335,n,y,y
Doctor Strange,doctor stange 2,doctor stange 2,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.3896103896103896,0.12043136620779375,n,y,y
Doctor Strange,doctor starnge,doctor starnge,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,doctor stephen strange,doctor stephen strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,doctor steven strange,doctor steven strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,0.8867924528301887,0.10839494739025468,y,y,y
Doctor Strange,doctor stramge,doctor stramge,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,doctor strange 2 movie,doctor strange 2,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
Doctor Strange,doctor strange 2 wiki,doctor strange 2,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
Doctor Strange,doctor strange 2016 cast,doctor strange 2016,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,y,y,y
Doctor Strange,doctor strange 2016 film,doctor strange 2016,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,0.06230529595015576,0.11597383326745841,y,y,y
Doctor Strange,doctor strange 2016 movie,doctor strange 2016,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,y,y,y
Doctor Strange,doctor strange actor,doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
Doctor Strange,doctor strange animated movie,doctor strange animated,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,doctor strange cartoon,doctor strange cartoon,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,doctor strange character,doctor strange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.3592814371257485,0.1269927137558603,n,y,y
Doctor Strange,doctor strange characters,doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,doctor strangeic,doctor strangeic,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,doctor strangeics,doctor strangeics,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,doctor strange drawing,doctor strange drawing,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,doctor strange first appearance,doctor strange appearance,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,doctor strange fmovies,doctor strange fmovies,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
Doctor Strange,doctor strange hindi,doctor strange hindi,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
Doctor Strange,doctor strange logo,doctor strange logo,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,doctor strange marvel,doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,doctor strange movie cast,doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
Doctor Strange,doctor strange movie wiki,doctor strange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.3428571428571429,0.11688419375252335,n,y,y
Doctor Strange,doctor strange movies,doctor strange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.33707865168539325,0.08216975327598731,n,y,n
Doctor Strange,doctor strange name,doctor strange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.37735849056603776,0.10946867147374884,n,y,y
Doctor Strange,doctor strange plot,doctor strange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(film),https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",3,0.35714285714285715,0.12788026152801987,n,y,y
Doctor Strange,doctor strange powers,doctor strange powers,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,doctor strange real name,doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,0.9494949494949496,0.09175399560360475,n,y,n
Doctor Strange,doctor strange series,doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,doctor strange sorcerer supreme,doctor strange sorcerer supreme,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,doctor strange wiki,doctor strange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.3428571428571429,0.11688419375252335,n,y,y
Doctor Strange,doctor strange wikipedia,doctor strange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(film),https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",3,0.35714285714285715,0.12788026152801987,n,y,y
Doctor Strange,doctorstrange,doctorstrange,https://en.wikipedia.org/wiki/Doctor_Strange,1,0.831858407079646,0.07139510086930569,y,y,n
Doctor Strange,dr read,dr read,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,dr stephen strange,dr stephen strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,0.8867924528301887,0.10839494739025468,y,y,y
Doctor Strange,dr steven strange,dr steven strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr stra,dr stra,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr strage,dr strage,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr stramge,dr stramge,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr strange 2,dr strange 2,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.3726708074534161,0.0794193800809984,n,y,n
Doctor Strange,dr strange 2 release date,dr strange 2,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
Doctor Strange,dr strange actors,dr strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,y,y,y
Doctor Strange,dr strange box office,dr strange box office,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,y,y,y
Doctor Strange,dr strange cartoon,dr strange cartoon,https://en.wikipedia.org/wiki/Doctor_Strange,1,0.7966101694915254,0.05080561830696246,y,y,n
Doctor Strange,dr strange character,dr strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr strange characters,dr strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr strangeic,dr strangeic,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr strangeics,dr strangeics,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr strange film,dr strange,"https://en.wikipedia.org/wiki/Doctor_Strange_(film),https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.631578947368421,0.13248864140816388,y,y,y
Doctor Strange,dr strange full movie in hindi,dr strange hindi,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,y,y,y
Doctor Strange,dr strange marvel,dr strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr strange movies,dr strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr strange name,dr strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,0.9494949494949496,0.09175399560360475,y,y,n
Doctor Strange,dr strange online,dr strange,https://en.wikipedia.org/wiki/Doctor_Strange_(film),1,0.21212121212121213,0.0639024590625592,y,y,n
Doctor Strange,dr strange powers,dr strange powers,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr strange real name,dr strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,0.9494949494949496,0.09175399560360475,y,y,n
Doctor Strange,dr strange soundtrack,dr strange,https://en.wikipedia.org/wiki/Doctor_Strange_(film),1,1.0,0.14277805216847214,y,y,y
Doctor Strange,dr strange villain,dr strange villain,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr strange wiki,dr strange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.3428571428571429,0.11688419375252335,y,y,y
Doctor Strange,dr strange wikipedia,dr strange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.3428571428571429,0.11688419375252335,y,y,y
Doctor Strange,dr. stang,dr. stang,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr. strang,dr. strang,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr. strange 2,dr. strange 2,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,dr. strange actor,dr. strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,dr.strange cast,dr.strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,y,y,y
Doctor Strange,dr.strange movie,dr.strange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.3896103896103896,0.12043136620779375,y,y,y
Doctor Strange,how old is doctor strange,old doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,how old is dr strange,old dr strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,lego doctor strange,lego doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,marvel doctor strange,doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,marvel dr. strange,dr. strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,michael stuhlbarg,michael stuhlbarg,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
Doctor Strange,movie dr strange,dr strange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(film),https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",3,0.35714285714285715,0.12788026152801987,y,y,y
Doctor Strange,new doctor strange movie,doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,new dr strange movie,dr strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,stephen strang,stephen strang,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,stephen strange,stephen strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,0.8867924528301887,0.10839494739025468,y,y,y
Doctor Strange,steven strange,steven strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,strange doctor,strange doctor,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,y,y,n
Doctor Strange,which actor played doctor strange,which doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
Doctor Strange,which actor plays doctor strange,which doctor strange,"https://en.wikipedia.org/wiki/Doctor_Strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film)",2,0.3896103896103896,0.12043136620779375,n,y,y
Doctor Strange,who is doctor strange,doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange,1,1.0,0.09596470920155048,n,y,n
Doctor Strange,who plays doctor strange,doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
Doctor Strange,who plays dr strange,dr strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
Doctor Strange,wong doctor strange,wong doctor strange,https://en.wikipedia.org/wiki/Doctor_Strange_(2016_film),1,1.0,0.14489802321403703,n,y,y
